id,name,keywords,description,public_notice,internal_notice,websitename,websiteadresse,Similar Web Category,2 months visit,GEO top 1,GEO top 2,GEO top 3,GEO top 4,GEO top 5,Global Rank,Country Rank,Category Rank
120489,Lenenmetadvies NL,,,,,Lenen met advies NL,http://www.lenenmetadvies.nl
120486,Leloshop BE,,,,,Leloshop BE,http://www.leloshop.be
120499,Lifestyledeal NL,,,,,Lifestyledeal NL,http://www.lifestyledeal.nl
120495,Libemavakantieparken BE,,,,,Libemavakantieparken BE,http://www.libemavakantieparken.nl,Travel/Accommodation_and_Hotels,4704,United Kingdom - 100.00,,,,,8167079,2775479,94066
120498,Liesjeshoutenspeelgoed NL,,,,,Liesjeshoutenspeelgoed NL,http://www.liesjeshoutenspeelgoed.nl,Games,2145,Netherlands - 39.71,Belgium - 23.32,France - 22.52,Romania - 14.45,,12202753,847866,78552
120492,Lensstore NL,,,,,Misterspex NL,http://www.lensstore.nl
120490,Lenseo BE,,,,,Lenseo BE,http://www.lenseo.com,Business_and_Industry,5011,Turkey - 41.84,Belgium - 30.49,Reunion - 24.60,450 - 3.07,,8381954,1360980,1313670
120496,Licht-Geluid NL,,,,,Licht-Geluid NL,https://www.licht-geluid.nl,Shopping/Music,97890,Netherlands - 82.20,Belgium - 14.67,Germany - 3.13,,,812950,21200,332
120505,lira HU,,,,,lira HU,http://www.lira.hu,Books_and_Literature/Book_Retailers,964500,Hungary - 91.63,Slovakia - 1.96,Romania - 1.02,Germany - 0.90,Thailand - 0.89,90944,522,164
120510,LNGR NL,,,,,LNGR NL,http://www.lngr.nl
120506,Littlecool NL,,,,,Littlecool NL,http://www.littlecool.com,Shopping/Children,3870,Netherlands - 70.19,Belgium - 29.81,,,,10254302,526030,5531
120509,Livera NL,,,,,Livera NL,http://www.livera.nl,Shopping/Clothing,386641,Netherlands - 93.75,Germany - 2.01,Belgium - 1.60,Poland - 1.32,United States - 1.24,205922,3693,2753
120825,Piraten-feestwinkel NL,,,,,Piraten-feestwinkel NL,http://www.piraten-feestwinkel.nl,,,,,,,,,,
120502,Lingeriebestellen NL,,,,,Lingeriebestellen NL,https://www.lingeriebestellen.nl,Shopping/Clothing,63063,Netherlands - 95.80,Belgium - 2.63,Denmark - 1.57,,,1014026,26558,10414
120497,Lichtbehandeling NL,,,,,Lichtbehandeling NL,http://www.lichtbehandeling.nl
120511,loccitane HU,,,,,loccitane HU,http://www.loccitane.hu,Health/Products_and_Shopping,1853,Hungary - 100.00,,,,,15744910,215511,25463
120522,Loungemattenshop NL,,,,,Loungemattenshop NL,http://www.loungemattenshop.nl
120517,Lopetan FI,,,,,Lopetan.fi - Sahkotupakka FI,http://www.lopetan.fi
120514,Lolalifelines BE,,,,,Lolalifelines BE,http://www.lolalifelines.be,Shopping,5283,Belgium - 100.00,,,,,7920195,157963,450870
120523,Love-Machine NL,,,,,Love-Machine.nl BE,http://www.love-machine.nl
120513,Loks NL,,,,,Loks NL,http://www.loks.nl
120525,Love-me NL,,,,,Love-me NL,http://www.love-me.nl
120515,lookalook HU,,,,,lookalook HU,http://www.lookalook.hu
120526,Lovebeads NL,,,,,Lovebeads NL,http://www.lovebeads.nl
120519,Lotto8tachtig NL,,,,,Lotto8tachtig NL,http://www.lotto8tachtig.com
120518,Losvideojuegos ES,,,,,Losvideojuegos ES,http://www.losvideojuegos.es
120527,LoveIt FI,,,,,LoveIt FI,https://www.loveit.fi
120521,Loungeavenue NL,,,,,Loungeavenue NL,http://www.loungeavenue.com
120528,Lovelies.eu NL,,,,,Lovelies.eu NL,http://www.lovelies.eu
120536,Luxelicious BE,,,,,Luxelicious BE,http://www.luxelicious.be
120824,Pinkystyle NL,,,,,Pinkystyle NL,http://www.pinkystyle.nl,Arts_and_Entertainment,223,,,,,,,,
120533,Lupux NL,,,,,Lupux NL,http://www.lupux.nl
120534,LustigeFliese DE,,Hier konnen Sie Sprichworter oder andere Spruche auf einer Fliese anbringen lassen. Die lustige Fliese gibt es in mehreren Farben.,,,LustigeFliese DE,http://www.lustigefliese.de
120540,Lynx BE,,,,,Lynx BE,http://www.lynx.be,Finance,129480,Belgium - 88.89,Netherlands - 5.78,United States - 1.67,Germany - 0.97,France - 0.68,783256,9558,13981
120531,Luilak NL,,,,,Luilak NL,https://www.luilak.nl,Business_and_Industry/Marketing_and_Advertising,5985,Netherlands - 69.91,Belgium - 30.09,,,,5842045,261679,95277
120529,Lovetopia BE,,,,,Ladytopia BE,http://www.lovetopia.be
120541,Lystpillen NO,,,,,Lystpillen NO,http://www.lystpillen.no
120539,Lvbprintstore NL,,,,,Lvbprintstore NL,http://www.lvbprintstore.nl
120535,Luxefy ES,,,,,Luxefy ES,http://www.luxefy.com
120532,Luontaisporssi FI,,,,,Luontaisporssi FI,http://www.luontaisporssi.fi,Business_and_Industry,212,Finland - 100.00,,,,,27378594,260757,4186972
120546,Maestia DE,,,,,Maestia DE,http://maestia.prosiebengames.de
120537,LuxeSafariAfrika NL,,,,,LuxeSafariTanzania NL,http://www.luxesafariafrika.nl
120544,Maatjemeer-match BE,,,,,Maatjemeer-match BE,https://www.maatjemeer-match.be,People_and_Society/Relationships_and_Dating,4794,Belgium - 100.00,,,,,11106275,255930,8774
120551,Magnetronberen NL,,,,,Magnetronberen NL,https://www.magnetronberen.nl,Shopping,2309,Netherlands - 100.00,,,,,10742682,512821,577633
120542,M Double You DE,,"Online-Shop rund um die Fitness. Angeboten werden Sport-, Bodybuilding- und Fitness-Nahrung, Vitamine und vieles mehr.",,,M Double You DE,http://www.mdyshop.de
120538,Luxurious Drinks DE,,,,,Luxurious Drinks DE,http://www.luxuriousdrinks.com,Food_and_Drink,45605,France - 25.69,Netherlands - 10.91,Czech Republic - 6.95,Belgium - 5.31,United States - 5.19,1750002,371615,19618
120548,Magazine-bon NL,,,,,Magazinebon NL,https://www.magazinebon.nl,Business_and_Industry/Marketing_and_Advertising,73,Netherlands - 100.00,,,,,32268177,1468715,693198
120555,Mainoskondomi FI,,,,,Mainoskondomi FI,http://mainoskondomi.fi
120550,Magisk BH NO,,,,,Magisk BH NO,http://magiskbh.no
120543,Maakumzakelijk NL,,,,,Maakumzakelijk NL,https://www.maakumzakelijk.nl
120823,Pinkgellac NL,,,,,Pinkgellac NL,https://www.pinkgellac.nl,Arts_and_Entertainment/Music_and_Audio,376860,Netherlands - 70.32,Belgium - 25.95,Italy - 1.52,Germany - 1.15,China - 0.53,283505,9353,4726
120558,maiutazas HU,,,,,maiutazas HU,http://www.maiutazas.hu,Travel,874956,Hungary - 95.96,Slovakia - 2.24,Romania - 0.48,Switzerland - 0.30,Germany - 0.30,142833,901,2911
120559,Makkumbeach NL,,,,,Makkumbeach NL,https://www.makkumbeach.nl,Travel/Accommodation_and_Hotels,20615,Netherlands - 60.04,Germany - 39.96,,,,1930907,68978,12919
120554,Mailrelay ES,,,,,Mailrelay ES,https://www.mailrelay.com,Business_and_Industry,649511,Spain - 35.68,Mexico - 12.70,Brazil - 12.22,Argentina - 7.93,Colombia - 7.07,191221,12237,16015
120565,Mambo NL,,,,,Mambo NL,http://www.mambo.nl,Travel,46721,Netherlands - 90.91,Switzerland - 3.05,France - 2.82,Belgium - 2.37,Italy - 0.86,923134,21943,18047
120567,Margriet NL,,,,,Margriet NL,http://abonnement.margriet.nl,Unknown,19495,Netherlands - 73.50,United States - 14.38,Italy - 12.12,,,,,
120556,maison-x DE,,"Maison-X ist ein professioneller Beratungsservice fur Dessous, Dildo und Burlesque Partys. Der Shop fuhrt nur Erotikprodukte von hochster Qualitat, die im Maison-X Online-Shop erhaltlich sind und im Rahmen von Homepartys ausprobiert werden konnen.",,,maison-x DE,http://shop.maison-x.at
120557,maisonflorence BE,,,,,Maisonflorence BE,http://www.maisonflorence.be
120563,Mamaenkids NL,,,,,mamaenkids NL,http://www.mamaenkids.nl
120564,Mamaison Hotels & Residences DE,,"Einzigartig gelegen in den prestigvollsten und renommiertesten Stadten Mittel- und Osteuropas, bietet Ihnen Mamaison Hotels & Residences ein stilvolles Ambiente fur sowohl kurze als auch langfristige Aufenthalte, geeignet fur Geschafts- oder Freizeitreisen.",,,Mamaison UK,https://www.mamaison.com,Travel/Accommodation_and_Hotels,15507,Russian Federation - 33.32,Poland - 18.54,Belgium - 10.76,686 - 10.46,Switzerland - 10.14,3067051,914935,25827
120569,Marie Claire NL,,,,,Marie Claire NL,http://abonnement.marieclaire.nl
120570,Marington NL,,,,,Marington NL,http://www.marington.nl,Shopping,156478,Netherlands - 90.81,Belgium - 6.01,Germany - 1.21,United Kingdom - 0.90,Russian Federation - 0.88,529169,11634,37166
120573,Maskerswinkel NL,,,,,Maskerswinkel NL,http://www.maskerswinkel.nl,Shopping,5665,Netherlands - 100.00,,,,,9047543,781967,502708
120562,Mamabear NL,,,,,Mamabear NL,http://www.mamabear.nl
120561,Maleedgestore NL,,,,,Maleedgestore NL,http://www.maleedgestore.nl,Adult,831,Ukraine - 58.97,Russian Federation - 41.03,,,,22484192,878037,282809
120571,Markstein DE,,"Im Musikhaus Markstein findest Du alles rund um Musik. Angeboten werden unter anderem Musikinstrumente, Noten und Zubehor sowie Produkte fur Beschallung, Lichttechnik und DJ-Equipment, auch gebraucht.",,,Markstein DE,https://www.markstein.de,Arts_and_Entertainment/Music_and_Audio,52640,Germany - 87.83,Austria - 3.37,Sweden - 2.67,Switzerland - 2.52,Colombia - 1.94,1290036,81003,22270
120577,Matkapojat FI,,,,,Matkapojat FI,http://www.matkapojat.fi,Business_and_Industry,252797,Finland - 86.46,Estonia - 10.95,Russian Federation - 0.99,Sweden - 0.89,Norway - 0.71,334736,1577,31238
120580,Max30 NL,,,,,Max30 NL,http://www.max30.nl,Shopping/Clothing,0,,,,,,,,
120582,Norvital FI,,,,,Prosta Redux FI,http://www.norvital.fi,Business_and_Industry,22778,Finland - 100.00,,,,,5179898,56565,788644
120583,Norvital SE,,,,,MaxiFlex SE,https://www.norvital.se,Business_and_Industry,30028,Sweden - 89.79,Denmark - 10.21,,,,3663315,134250,536847
120822,Pinhigh NL,,,,,Pinhigh NL,http://www.pinhigh.nl,Sports/Golf,28319,Netherlands - 82.37,Belgium - 16.16,China - 1.48,,,1612436,71899,1051
120574,Masmusculo ES,,,,,Masmusculo ES,http://www.masmusculo.com,Health/Products_and_Shopping,870168,Spain - 47.34,France - 8.05,Mexico - 7.50,Portugal - 6.79,Italy - 5.23,104958,3658,182
120586,Mdyshop NL,,,,,Mdyshop NL,http://www.mdyshop.nl
120588,MeanBean NL,,,,,MeanBean NL,http://www.meanbean.nl,Shopping,0,,,,,,,,
120585,Maxivision FI,,,,,Maxivision FI,http://www.maxivision.fi,Arts_and_Entertainment,66740,Finland - 94.52,Sweden - 3.89,United States - 1.59,,,657576,3633,45847
120584,webshopapp.com SE,,,,,Maximum-Powerful SE,http://maximum-powerful-com.webshopapp.com
121182,Textring.eu NL,,,,,Textring NL,https://www.tekst-ring.nl,Unknown,0,,,,,,,,
120576,Matinique BE,,,,,Matinique BE,http://www.matinique.com,Shopping/Clothing,31722,Denmark - 21.24,Belgium - 10.84,Netherlands - 10.81,Norway - 8.50,Turkey - 7.68,1171846,103855,11811
120578,Matrasdirect NL,,,,,Matrasdirect NL,http://www.matrasdirect.nl,Shopping/Home_and_Garden,60642,Netherlands - 99.43,Russian Federation - 0.57,,,,919184,23270,4500
120591,Medpets NL,,,,,Medpets NL,http://www.medpets.nl,Pets_and_Animals/Pets,705837,Netherlands - 90.98,Belgium - 4.87,Germany - 1.23,France - 0.87,United Kingdom - 0.63,115241,1758,121
120821,Pilateskauppa FI,,,,,Pilateskauppa FI,http://www.pilateskauppa.fi,Beauty_and_Fitness/Fitness,19616,Finland - 100.00,,,,,3124345,28448,1904
120595,Meeuszorg NL,,,,,Meeuszorg NL,http://meeuszorg.nl
120599,Megaklubben - Tanum Bokklubber NO,,,,,Megaklubben - Tanum Bokklubber NO,http://kampanje.megaklubben.no
120597,Megakans NL,,,,,Megakans NL,http://www.megakans.com
120592,Meerdanlicht NL,,,,,Meerdanlicht NL,https://www.meerdanlicht.nl,Shopping/Home_and_Garden,99987,Netherlands - 73.85,Belgium - 23.29,United Kingdom - 1.64,Italy - 0.62,Israel - 0.60,571780,15915,2646
120601,melkofpuur DE,,"Bei Melk of Puur finden Sie neue und gebrauchte Markenkleidung fur Madchen und Jungen. Entdecken Sie die schone, trendige und bunte Mode in den Gro?en 56 bis 176  von den Marken Losan, Blue Seven, Creem, MC Baby und vielen anderen.",,,Melkofpuur DE,http://www.melkofpuur.de
120593,Meereffect NL,,,,,Meereffect NL,http://www.meereffect.nl,Computer_and_Electronics/Software,8907,Netherlands - 90.37,United States - 7.42,Russian Federation - 2.21,,,5362409,197781,58864
120604,MerittaBra FI,,,,,MerittaBra FI,http://www.merittabra.fi,Shopping/Clothing,52376,Finland - 72.16,United States - 17.48,Sweden - 5.00,Denmark - 4.53,Kazakhstan - 0.83,1241008,9659,12450
120605,Merkintakeskus FI,,,,,Merkintakeskus FI,http://www.merkintakeskus.fi,Business_and_Industry,102,,,,,,,,
120600,Meinungsort DE,,"Werden Sie Mitglied bei MeinungsOrt. Der Beitritt zur Community ist ganz einfach und kostenlos. Sobald Sie Mitglied sind, konnen Sie an Umfragen teilnehmen, und haben Sie die Moglichkeit, Geld und andere tolle Pramien zu verdienen!",,,Meinungsort - Das Umfrageportal DE,http://tracking.surveycheck.com,Unknown,4243986,Brazil - 10.18,Italy - 9.50,Germany - 9.14,France - 6.94,Netherlands - 6.61,,,
120609,Meubelpartner NL,,,,,Meubelpartner NL,https://www.meubelpartner.nl,Shopping,218484,Netherlands - 77.27,Spain - 11.26,Belgium - 5.94,Portugal - 0.77,Tunisia - 0.71,386445,8768,27153
120596,Megacasino NL,,,,,MegaCasino UK,http://www.megacasino.com,Gambling/Casinos,197014,Germany - 65.91,Canada - 12.64,Bulgaria - 3.71,Netherlands - 3.56,United Kingdom - 2.40,437922,51030,393
120614,Mijnslijter NL,,,,,Mijnslijter NL,http://www.mijnslijter.nl,Computer_and_Electronics/Software,4947,Netherlands - 100.00,,,,,11516683,554927,101528
120616,Minimaniac BE,,,,,Minimaniac BE,http://www.minimaniac.be
120618,Minit FI,,,,,Minit FI,http://www.minit.fi
120820,Pierreetvacances BE,,,,,Pierreetvacances BE,http://www.pierreetvacances.com,Travel/Accommodation_and_Hotels,2220107,France - 80.15,Spain - 3.38,Belgium - 3.23,United Kingdom - 3.05,Germany - 2.09,43082,1872,166
120610,Meyer-mode NL,,,,,Meyer Mode NL,https://www.meyer-mode.nl,Shopping/Clothing,120980,Netherlands - 93.40,Germany - 4.68,Belgium - 1.91,,,544432,11897,6313
120620,MKB-brandstof NL,,,,,mkb-brandstof NL,https://www.mkb-brandstof.nl,Business_and_Industry/Transportation_and_Logistics,52232,Netherlands - 100.00,,,,,958933,21948,4711
120602,MelkofPuur NL,,,,,Melkofpuur.nl BE,https://www.melkofpuur.nl,Shopping/Clothing,1359,,,,,,,,
120617,Miniopenhaard NL,,,,,Miniopenhaard NL,http://www.miniopenhaard.nl
120625,MoederdagWebwinkel NL,,,,,MoederdagWebwinkel NL,https://www.moederdagwebwinkel.nl
120624,MoederdagWebwinkel BE,,,,,MoederdagWebwinkel BE,https://www.moederdagwebwinkel.be
120629,Molke NL,,,,,Molke NL,https://www.molke.nl,Recreation_and_Hobbies/Outdoors,78168,Netherlands - 78.35,Belgium - 6.14,Spain - 5.95,Germany - 4.82,Israel - 2.49,945937,24171,1187
120619,Misco NL,,,,,Misco Solutions NL,http://www.misco.nl
120626,Molecaten NL,,,,,Molecaten NL,https://www.molecaten.nl,Travel/Tourism,309024,Netherlands - 69.88,Germany - 21.05,Switzerland - 2.67,Belgium - 2.38,United Kingdom - 1.45,252984,5117,2753
120632,Mooiemensen NL,,,,,Mooiemensen NL,https://mooiemensen.com,People_and_Society/Relationships_and_Dating,0,,,,,,,,
120635,Morpheus-beddengoed NL,,,,,Morpheus-beddengoed NL,https://www.morpheus-beddengoed.nl,Business_and_Industry,9567,Netherlands - 100.00,,,,,2551613,74203,354773
120627,Molenheide BE,,,,,Molenheide.be NL,http://www.molenheide.be,Business_and_Industry,44602,Belgium - 83.74,Netherlands - 12.52,Israel - 3.74,,,1074687,34015,125094
120630,Mondo Fortuna IT,,,,,Mondo Fortuna IT,http://www.mondofortuna.it,Business_and_Industry,2368,Czech Republic - 48.91,Italy - 34.38,United Kingdom - 16.71,,,12364627,639292,1979479
120639,mr-smoke DE,,"MrSmoke Ihr Online-Shop fur E-Zigaretten, Liquids und Zubehor. Sie erhalten hier ausschlie?lich qualitativ hochwertige Markenprodukte zu fairen Preisen.",,,Mr-smoke DE,http://www.mr-smoke.de,Recreation_and_Hobbies/Tobacco,39551,Germany - 86.80,United Kingdom - 13.20,,,,2747087,178751,575
120636,Motehus NO,,,,,Motehus NO,http://www.motehus.no,Shopping/Clothing,153396,Norway - 94.34,Poland - 2.08,Switzerland - 1.75,Germany - 1.64,Russian Federation - 0.19,384091,3495,4645
120892,Puzzelfoto NL,,,,,Puzzelfoto NL,http://www.puzzelfoto.nl
120641,Muizenshop NL,,,,,Muizenshop NL,http://www.muizenshop.nl,Shopping/Consumer_Electronics,2720,Netherlands - 100.00,,,,,13926105,873206,42631
120643,multilotto AT,,,,,multilotto AT,http://www.multilotto.com,Gambling/Lottery,1110573,Germany - 25.93,Sweden - 20.01,Finland - 8.74,United Kingdom - 7.13,Netherlands - 6.74,93129,18921,232
120631,Qassa DE,,Qassa bietet verschiedenartige Moglichkeiten zum Sparen und zum Verdienen. Die Webseite beinhaltet einen umfangreichen Rabatt- und Cashback-Bereich. Aber auch mit Umfragen und Paidmails kann man als Nutzer von MoneyMillionar Geld verdienen.,,,Qassa DE,https://www.moneymillionar.de
120647,Munthuis BE,,,,,Munthuis BE,https://www.munthuis.be,Business_and_Industry,20523,Belgium - 93.90,Netherlands - 6.10,,,,2288984,33158,312158
120890,Puurenfit NL,,,,,Puur&Fit NL,http://www.puurenfit.nl,Beauty_and_Fitness/Fitness,19350,Netherlands - 73.58,Belgium - 12.54,740 - 10.51,Israel - 3.37,,3980973,193176,2471
120645,Multiofferte NL,,,,,Multiofferte NL,http://www.multiofferte.nl
120648,Muurmode NL,,,,,Muurmode NL,https://www.muurmode.nl,Shopping,22955,Netherlands - 88.09,Belgium - 7.79,India - 4.12,,,1647015,47786,114186
120654,Mydigipass BE,,,,,Mydigipass BE,https://developer.mydigipass.com
120649,Muurteksten NL,,,,,Muurteksten NL,https://www.muurteksten.nl,Shopping,2920,Netherlands - 100.00,,,,,14929139,698286,746113
120656,MyGreenCoffee DE,,"My Green Coffee richtet sich an Menschen, die abnehmen wollen. Im Online-Shop bietet My Green Coffee verschiedene Abnehmprodukte wie Green Coffee, Diatgetranke und andere Nahrungserganzungsmittel an.",,,MyGreenCoffee DE,http://www.mygreencoffee.de
120652,MyBobino DE,,"Die Produkte von MyBobino organisieren chaotische Kabel zuhause, in der Tasche oder im Buro oder Ihre Brille im Auto. Endlich kann man ein Kabel auf einfache Art und Weise verkurzen oder verlangern. Farbkennzeichnung erleichtert es, verschiedene Kabel auseinander zuhalten und Kabelchaos zu vermeiden.",,,MyBobino DE,http://eu.mybobino.com
120650,My-warehouse DE,,"Die professionelle Shopsoftware von My-Warehouse verbindet geringe Investitions - und Betriebskosten. Eine ganze Reihe von Tools erleichtern Ihnen den Verkauf Ihrer Produkte und die Arbeit mit dem System und die Zufriedenheit Ihrer Kunden mit Ihrem Onlineshop wird verbessert. Die preisgunstigen Komplettangebote machen es moglich, das Sie Ihren Shop schnellstmoglich online stellen konnen.",,,My-warehouse DE,http://www.my-warehouse.de,Computer_and_Electronics/Software,0,,,,,,,,
120659,MyMediaCenter NL,,,,,MyMediaCenter NL,http://www.mymediacenter.nl,Business_and_Industry,21548,Netherlands - 73.66,Belgium - 13.78,Germany - 6.88,Lithuania - 2.35,United States - 2.21,2665095,101398,373191
120658,Mylamp NL,,,,,Mylamp NL,http://www.mylamp.nl,Shopping/Home_and_Garden,579,Netherlands - 57.22,Belgium - 42.78,,,,21556335,1193496,75689
120651,myBeauty NO,,,,,myBeauty NO,http://www.mybeauty.no
120660,Mymoza NL,,,,,Mymoza NL,http://www.mymoza.com,Arts_and_Entertainment/Photography,6533,Netherlands - 66.24,Israel - 33.76,,,,6319829,240602,18532
120657,Mygreencoffee NL,,,,,Mygreencoffee NL,http://www.mygreencoffee.nl
120655,Mygazine BE,,,,,Mygazine BE,http://www.mygazine.be
120653,Mybuddyfish BE,,,,,Mybuddyfish BE,http://www.mybuddyfish.com
120666,Mywatch NO,,,,,Mywatch NO,http://www.mywatch.no
120891,Puurenkuur NL,,,,,Puurenkuur NL,http://www.puurenkuur.nl,Health/Alternative_and_Natural_Medicine,13336,Netherlands - 98.02,144 - 1.98,,,,3077525,93887,2702
120662,MyPCwash NO,,,,,MyPCwash NO,http://ads.mypcwash.com
120671,Naranjas tradicionales ES,,,,,Naranjas tradicionales ES,http://www.naranjastradicionales.es,Shopping,14393,Spain - 91.73,Germany - 8.27,,,,2917774,112942,195878
120661,myofferzone.net NL,,,,,MyOfferZone.net - Nieuwe iPad winnen NL,http://myofferzone.net
120672,Nationalegeschenkbon NL,,,,,Nationalegeschenkbon NL,https://www.nationalegeschenkbon.nl
120667,Nahost-entdecken DE,,"Online-Reiseagentur fur Urlaub nach Nahost wie Agypten, Iran, Israel, Jemen, Jordanien, Libanon, Libyen, Oman. Das Reiseportal bietet All-Inclusive-Reisen, Rundreisen oder nur Hotel- oder Flugbuchungen. Die passende Reiseliteratur ist hier gleich mit erhaltlich.",,,Nahost-entdecken DE,http://www.nahost-entdecken.de,Travel/Tourism,4081,Germany - 100.00,,,,,8600174,912380,77459
120675,Navnestempel NO,,,,,Navnestempel NO,https://www.navnestempel.no,Business_and_Industry,211,Norway - 100.00,,,,,32926697,468045,4922789
120677,Neostrada NL,,,,,Neostrada NL,https://www.neostrada.nl,Internet_and_Telecom/Web_Hosting,235582,Netherlands - 73.48,Belgium - 20.53,Brazil - 2.38,United Kingdom - 1.02,Spain - 0.64,266465,5973,1434
120678,Nethosting.ws NL,,,,,Nethosting.ws NL,http://nethosting.ws
120673,NatrudynBioForte NL,,,,,NatrudynBioForte NL,http://lpnl.natrudynbioforte.com
120681,nettarifa HU,,,,,nettarifa HU,http://www.nettarifa.hu
120674,Navaudio NL,,,,,Navaudio NL,http://www.navaudio.nl,Shopping,135141,Netherlands - 84.79,Belgium - 13.05,United States - 1.13,Greece - 1.03,,629932,15048,44090
120679,Netpolis NL,,,,,Netpolis NL,https://www.netpolis.nl,Business_and_Industry,12809,Netherlands - 100.00,,,,,2821730,85539,398632
120668,Nallekarhu FI,,,,,Nallekarhu FI,http://www.nallekarhu.com
120684,NHA NL,,,,,NHA Thuisstudies NL,http://www.nha.nl,Career_and_Education/Education,708513,Netherlands - 91.21,Belgium - 5.10,Germany - 1.28,United States - 0.43,740 - 0.41,149353,2447,4563
120680,Nett&Lett NO,,,,,Nett&Lett NO,http://www.nettoglett.no,Health,216,Norway - 100.00,,,,,33051394,474511,615214
120682,Nettiterveysapteekki FI,,,,,Nettiterveysapteekki FI,http://www.nettiterveysapteekki.fi,Business_and_Industry,64909,Finland - 92.20,Portugal - 3.92,United Kingdom - 3.88,,,1564862,11743,197776
120689,NLBieder NL,,,,,NLBieder NL,http://www.nlbieder.nl,People_and_Society,0,,,,,,,,
120683,Netzofashion NL,,,,,Netzofashion NL,http://www.netzofashion.nl
120691,NN Hotels ES,,,,,NN Hotels ES,http://www.nnhotels.com,Travel/Accommodation_and_Hotels,8827,Spain - 53.97,Canada - 18.25,Poland - 14.25,Greece - 12.45,Russian Federation - 1.08,4000459,275742,38012
120686,Nieuwe Revu NL,,,,,Nieuwe Revu NL,http://abonnement.revu.nl
120692,No-ice BE,,,,,No-ice BE,https://no-ice.be
120817,PieceOfNorway FI,,,,,PieceOfNorway FI,http://www.pieceofnorway.fi
120698,Norvital NO,,,,,Norvital TestoMax NO,http://www.norvital.no,Shopping,1377,Norway - 100.00,,,,,10984084,135092,587784
120696,panicmarketing.net FU,,,,,Nordic Business Forum 2013 FI,http://nbf.panicmarketing.net
120685,niemehrsingle DE,,,,,niemehrsingle DE,http://www.niemehrsingle.com
120694,noggi-cosmetics DE,,"Noggi Cosmetics - Naturkosmetik aus dem Herzen Munchens. Die Kosmetik-Manufaktur setzt auf eine wohl definierte Auswahl an Pflegeprodukten. Sie finden hier Kosmetikprodukte, die eine ganzheitliche Pflege fur jeden Hauttyp ermoglicht.",,,noggi-cosmetics DE,http://www.noggi-cosmetics.de
120697,NorgesEnergi NO,,,,,NorgesEnergi NO,https://www.norgesenergi.no,People_and_Society,538441,Norway - 97.87,Sweden - 0.55,Germany - 0.54,United States - 0.50,Australia - 0.19,178999,1273,4388
120703,Novaslim NO,,,,,Novaslim NO,http://www.novaslim.no
120687,Nitekellot FI,,,,,Nitekellot FI,http://www.nitekellot.fi
120705,NuA�ez de Arenas Moda ES,,,,,NuA�ez de Arenas Moda ES,http://www.ndamoda.com,Shopping/Clothing,54125,Spain - 72.44,Mexico - 6.03,Argentina - 5.26,Peru - 3.49,Venezuela - 3.35,1614705,65432,15788
120704,NoviSell NL,,,,,NoviSell NL,http://www.novisell.nl,Shopping,25037,Netherlands - 93.46,Belgium - 6.54,,,,2406798,81607,164504
120702,Nouveau NL,,,,,Nouveau NL,http://abonnement.nouveau.nl
120699,NoSun NL,,,,,NoSun NL,http://www.nosun.nl,Travel,12510,Netherlands - 100.00,,,,,2335723,66582,49235
120712,Office-Deals BE,,,,,Office-Deals.be 2,http://www.office-deals.be,Business_and_Industry,27159,Belgium - 98.28,Luxembourg - 1.72,,,,1986808,27479,263888
120707,Nutsandnoble NL,,,,,Nuts & Noble 2,http://www.nutsandnoble.com,Unknown,5590,Netherlands - 100.00,,,,,13357466,632507,
120717,OKEbyme NL,,,,,OKEbyme NL,http://www.okebyme.com
120709,Ocean711 DE,,"Den richtigen Partner auf den ersten Blick. Wie spricht man jemanden an, der einem gefallt? Traumpartner sehen und Kontakt aufnehmen durch kreative Karten. Lassen Sie die Gelegenheit nicht mehr verstreichen und haben Sie immer die richtige Karte in der Hand.",,,Ocean711 DE,http://www.ocean711.com
120719,Omakone FI,,,,,Omakone FI,http://www.omakone.fi
120713,Office-Deals NL,,,,,Office Deals NL,http://www.office-deals.nl,Shopping,182962,Netherlands - 97.86,Belgium - 1.52,Germany - 0.34,Austria - 0.28,,453914,9438,32006
120721,Omenatori FI,,,,,Omenatori FI,http://www.omenatori.fi,Computer_and_Electronics,114,Finland - 100.00,,,,,32894533,354354,438162
120720,Omega3 + Krill SE,,,,,Solbrun SE,http://www.tryggonlineregistrering.se
120711,Ofeteria CPS PL,,,,,Ofeteria CPS PL,http://www.ofeteria.pl
120727,Ondeugend-daten NL,,,,,Ondeugend-daten NL,https://www.ondeugend-daten.nl,Adult,737226,Netherlands - 96.45,Belgium - 3.01,Germany - 0.55,,,92926,1256,5353
120716,Okamura RU,,,,,Okamura RU,http://okamura.su,Shopping/Home_and_Garden,0,,,,,,,,
120731,ONEforONE NL,,,,,ONEforONE NL,http://www.oneforone.nl,Business_and_Industry,681,Netherlands - 100.00,,,,,20278162,887734,3207608
120733,Onlineboeken.nu NL,,,,,Onlineboeken.nu NL,http://www.onlineboeken.nu
120718,Oktoberfest-winkel NL,,,,,Oktoberfest-winkel NL,http://www.oktoberfest-winkel.nl,,,,,,,,,,
120724,Onafhankelijkadvies BE,,,,,Onafhankelijkadvies BE,https://www.onafhankelijkadvies.be,Finance/Financial_Management,4703,Belgium - 100.00,,,,,5918770,129258,15810
120722,Omppulogo FI,,,,,Omppulogo FI,http://www.omppulogo.com
