id,name,keywords,description,public_notice,internal_notice,websitename,websiteadresse,Similar Web Category,2 months visit,GEO top 1,GEO top 2,GEO top 3,GEO top 4,GEO top 5,Global Rank,Country Rank,Category Rank
104869,Katzenrunde DE,"katzen, kater, tiere, tierbedarf, community, tierfreunde, katzenzuchter, katzenfutter, tieranzeigen, kleinanzeigen, Katzen, zubehor, katzenforum, tierforum, forum, katzenbilder, katzenfotos, tierfotos, katzenvideos, tiervideos, stubentiger",,,,Katzenrunde.de - Community,http://www.katzenrunde.de
104853,JD-Spielewelt,"Spielwaren, Spielzeug, Plusch, Kinderspielzeug, Kinder, Teddy, Puppen, Holzspielwaren",,,,JD-Spielewelt - anspruchsvolles und padagogisch wertvolles Spielzeug!,http://www.jd-spielewelt.de
104860,Julie.de,"Dating, Julie, de, Kennenlernen, Sex, Friendship, Social, community, socialising, kussen, erotik, soft, daten, date, flirt, hochzeit, frau, dame, girl","Gehen Sie mit Julie.de auf Partnersuche und verlieben Sie sich neu! Julie.de bietet Ihnen die Moglichkeit, sich schnell und unkompliziert zu verlieben und bietet registrierten Singles die Moglichkeit, sich schnell und unkompliziert mit anderen Singles auszutauschen und so einen potentiellen Traumpartner zu finden.",,,julie.de,http://www.julie.de,People_and_Society,1771,Germany - 100.00,,,,,14520187,1393042,646267
104873,KettenKunst,"Schmuck, ketten, kettenkunst, ohrringe, rollenspieler, mittelalter, ritter, luxus","Im Online-Shop Kettenkunst findest Du schone, ganz individuelle Halsketten aus den verschiedensten Materialien. Angeboten werden Ketten, Ohrringe, Armketten und Taschen bzw. Beutel aus Kettenringe.",,,KettenKunst Onlineshop,http://www.kettenkunst.com
104874,Kinderlampenland DE,,"Kinderlampenland ist ein Online-Shop fur Kinderlampen, Kindermobel und Einrichtungen fur Kinderzimmer.",,,Kinderlampenland - Lampen und Leuchten f&uuml;r Kinder DE,http://www.kinderlampenland.de,Shopping,19128,Germany - 90.39,Austria - 9.61,,,,1561363,241142,108279
104859,Juicywalls DE,,Bei Juicywalls bekommst Du Fototapete und Fotoleinwand im Wunschformat zur individuellen Wandgestaltung mit Ihrem Wunschmotiv im Walldesigner. Bilderpool mit 1000 Motiven.,,,Juicywalls - Frische Ideen fur die vier Wande,http://www.juicywalls.com,Shopping/Home_and_Garden,10073,Germany - 98.43,Russian Federation - 1.57,,,,5184433,341499,27366
104872,Kerzenwelten DE,"kerzen, kerzenshop, deko, kerzenwelt, wachs, wohnlich, geschenke, weihnachten, ostern, kommunion, hochzeit",,,,Kerzenwelten.de,http://www.kerzenwelten.de
104867,Karneval Megastore DE,,"Ob Hippie der 68-er Jahre, gruseliger Graf Dracula, stattlicher Ritter, Zorro, King Kong oder Hexe, im Karneval Megastore finden Sie das passende Kostum, die passende Perucke und vieles mehr.",,"19.10.2015: Stefan von Projektor: Wunschen keine Apps
10.10.2013: Indirekte Brand-Freigabe von Andreas Muller (ignorieren)",Karneval Megastore - Kost&uuml;m Shop f&uuml;r Fasching und Halloween DE,http://www.karneval-megastore.de,Shopping/Clothing,1036721,Germany - 92.87,Austria - 3.26,Switzerland - 2.63,United States - 0.72,Russian Federation - 0.31,264882,14105,3413
104881,klug-versichern.de,,,,,klug-versichern.de,http://www.klug-versichern.de
104882,KMP-patrone.de,,,,,KMP-patrone.de,http://www.kmp-patrone.de
104878,Kitchenking24 DE,,,,,Kitchenking24 - Shop rundum die Kuche,http://shop.kitchenking.de,,,,,,,,,,
104875,monamikids.de,"Schuhe, Kinderschuhe, Kinder, Bekleidung, Mobel, online-Shop, Versand","Monami Kids bietet hochwertige Kinderschuhe und Accessoires wie Schals, Mutzen, Socken, Gurtel und Taschen von bekannten Markenherstellern wie Kamik, Timberland, Primigi, Giesswein, Naturino, Pinolino oder Ugg.",,,"monamikids- Kinderschuhe, -spielzeug und -m&ouml;bel DE",http://www.monamikids.de,Shopping/Clothing,9166,Germany - 100.00,,,,,5239447,381665,39526
104870,Kavaliershaus.de,,"Ihr neuer, bequemer Weg zu den schonsten Vorhangen, Stores, Dekoschals und Gardinen. Uber 400 Qualitatsvorhange aus den aktuellsten Stoffen und Dessins,   u. a. von renommierten Marken wie JAB Anstoetz, Designers Guild, Ralph Lauren, erwarten Sie in diesem Internetshop.",,,Kavaliershaus.de - Vorh&auml;nge &amp; Gardinen DE,http://www.kavaliershaus.de
104888,Krankenkassen Kompass DE,"Gesundheitsfond, Krankenkasse, Beitrag, gesetzliche","Der direkte Weg zu Ihrer optimalen Krankenkasse. Individueller Krankenkassenvergleich uber Leistung, Service, Preis und FinanzPlus.",,,Krankenkassen Kompass DE,http://www.krankenkassen-kompass.de,Finance/Insurance,156,Germany - 100.00,,,,,27051067,2966120,15459
104871,Keine-Schulden.com,,"keine-schulden.com ist eine professionelle Schuldenberatung. Hier erhalten Sie nutzliche Tipps und Infos rund um die Themen Zahlungsunfahigkeit, Schulden und Insolvenz.",,,! Keine-Schulden.com nutzliche Tipps und Infos zum Thema Schulden & Insolvenz !,http://www.keine-schulden.com
104885,Konterstark - Der Fu?ball Manager,,"Als Manager bei Konterstark kannst Du kostenlos einen Verein grunden und auswahlen, ob Du mit Deiner Mannschaft mit Deinen Freunden in einer Liga oder gegen die gesamte Community eine virtuelle Bundesliga Meisterschaftsrunde bestreiten mochtest.",,,Konterstark - Der Fu?ball Manager,http://www.konterstark.de
104890,Krauterhaus DE,,"Der Online-Shop fur Naturheilmittel des Krauterhaus Sanct Bernhard bietet ein gro?es Sortiment an Naturheilmitteln, Korperpflege-Produkten und Mitteln zur Nahrungserganzung.",,15.05.2017: Gewechselt zu adcell,KrA�uterhaus.de - Sanct Bernhard DE,http://kraeuterhaus.de,Health/Products_and_Shopping,1072193,Germany - 83.86,Switzerland - 6.39,Austria - 3.97,Spain - 0.95,Italy - 0.94,75094,3740,122
104887,Krankenkasse-Vergleich.ch,,"Vergleichen Sie die aktuellen Krankenkassen Pramien und innerhalb einer Minute sehen Sie, wie teuer Sie eine andere Krankenkasse kommt und wieviel Sie bei einem Wechsel sparen werden. Hier gibt es zwei verschiedene Pramienrechner, einen fur Familien sowie fur Einzelpersonen.",,,krankenkasse-vergleich.ch,http://www.krankenkasse-vergleich.ch,Finance/Insurance,28043,Switzerland - 87.04,Germany - 9.59,Albania - 3.37,,,3494226,66169,3619
104883,KochLand,,"Bei Kochland gibt es japanische Kuchenmesser und Kochmesser. Ausserdem Glaser, Pfannen, Salz- und Pfeffermuhlen, Schleifzubehor und alles was man in der Kuche so braucht.",,,Kochland,http://www.kochland.de,Food_and_Drink/Cooking_and_Recipes,435,Germany - 63.72,United States - 36.28,,,,18197786,2773228,36901
104879,kleinmalig.de,,"Kompakt-Fotodrucker, + Papier und Farbkartuschen g&uuml;nstig bei der kleinmalig.de Auktion ersteigern. Wer bietet weniger?",,,kleinmalig.de - Wer bietet weniger?,http://www.kleinmalig.de
104897,Kuchenhaus-Online,"Haus, Garten, Haushalt, Wohnung, Design, Lifestyle, wohnen, Kuche, kochen, backen, waschen, Hausgerate, Elektrogerate, Haushaltsgerate, Einbaugerate, Geschirrspuler, Klimagerate, Backofen, Dunstabzugshaube, Kaffeeautomat, Kochfeld, Waschmaschine, Kuhlschrank, Gefrierschrank, Spule, Armatur, Topf, Pfanne, Set, Herd","Hier bekommen Sie Kuchen- & Haushaltsgerate wie Einbau-Backofen, Abzugshauben, Induktions-Kochfelder, Geschirrspuler oder Herdset bekannter Marken wie AEG, Bauknecht, Bosch, Blanco, Franke und viele andere.",,,K&uuml;chenhaus-Online: K&uuml;chen- und Hausger&auml;te DE,http://www.kuechenhaus-online.com
104898,L&F Mechanik,Uhren,,,,L&F Mechanik - Manneruhren individuell konfigurierbar,http://www.lf-mechanik.de,Shopping/Jewelry,15615,Germany - 100.00,,,,,3187781,201276,5798
104899,Laktolee,"Laktosefrei, Lebensmittel, laktosefreie Schokolade, laktosefreie Lebensmittel, Laktoseintoleranz","Auf der Laktolee-Webseite finden Sie preiswert-gunstig laktosefreie Lebensmittel und Getranke.Wir bieten online eifreie,fruktosefreie,glutenfreie,hefefreie,milcheiweissfreie,nussfreie,sojafreie,sorbitfreie und weizenfreie Lebensmittel zum bestellen und kaufen an.",,,Laktolee - laktosefreie Lebensmittel,http://www.laktolee.com
104895,Kuchenkurier DE,"kuchenkurier, kuchen, versenden, backen, geschenk, geschenke, individuelle, hochzeit, geburtstag",Verschenken Sie Freude. Stellen Sie ganz einfach individuelle Kuchenuberraschungen passend zu jeder Gelegenheit zusammen. Der Kuchenkurier garantiert pramierte Konditorqualitat. Das leckere Kuchengeschenk wird noch ofenfrisch und liebevoll verpackt zum Wunschtermin geliefert.,,,Kuchenkurier,https://www.kuchenkurier.de,Shopping,9449,Germany - 85.27,Switzerland - 8.30,United States - 6.43,,,3494140,234393,229829
104901,lampenheini.de,"Energiesparlampen, Sparlampen, LEDs, LED, Leuchtmittel",,,,lampenheini.de - Energiesparlampen und LED Leuchtmittel vom Importeur fur Endkunden,http://www.lampenheini.de
104889,kraut&ruben,"abo, abonement, abonnent, schnnupperabo, schnupper-abo, kraut, ruben, krautundrueben, krautundruben, Bio, Bio-Garten, Bio-Gartner, Biogarten, Biogartner, magazin, zewitschrift, probeabo, probe-abo",,,,kraut&ruben Schnupper-Abo,http://www.krautundrueben.de,Home_and_Garden/Gardening,330752,Germany - 84.88,Austria - 6.44,Switzerland - 4.04,Italy - 0.97,Greece - 0.82,320142,19906,205
104886,Kosmetische Linsen DE,VisionCare,"Einer der gro?ten Internet Shops fur farbige Linsen mit und ohne Starke. Riesen-Sortiment an farbigen Linsen Freshlook, Expressions, Circle & Crazy, aber auch Tages- , Wochen- und Monatslinsen mit dem dazugehorigen Pflegemittel.",,,Kosmetische Linsen,http://kosmetischelinsen.de
104907,LeichterAbnehmen.de,"Abnehmen, leicht, gemacht, Gesund, abnehmen, LeichterAbnehmen, de, Gewichtsreduktion, Kilos, verlieren, Fett, weg, Sport, BMI, Body, Mass, Index, Bauchumfang, Adipositas, Bauch, Peine, Po, Ubergewicht, Fettleibigkeit",,,,LeichterAbnehmen.de - Beratung und medizinische Konzepte,http://www.leichterabnehmen.de
104908,Leinendruck24.de,,Wir drucken Ihre Fotos auf Leinwand. Dank modernster Techniken werden beim Leinwanddruck brillante Farben und scharfe Konturen erzeugt. Ihren Leinendruck konnen Sie bequem online bestellen.,,,Leinendruck24.de,http://www.leinendruck24.de
104911,Lensbest DE,,lensbest.de ist ein Spezialversand fur Kontaktlinsen und Pflegemittel fur Kontaktlinsen mit zertifizierter Qualitat.,,15.05.2017 Umzug Retailerweb zu affilinet,Lensbest DE,http://www.lensbest.de,Health/Products_and_Shopping,605934,Germany - 88.21,Austria - 4.49,Switzerland - 3.24,Liechtenstein - 1.04,Uruguay - 0.53,125481,6314,238
104896,Kultquartett,,"Quartette & Co. rund um Bier, Bettsport, Fu?ball. Gestalten Sie selber und individuell die Spielkarten und lassen Sie hier drucken.",,,Kultquartett - Quartette der etwas anderen Art!,http://www.kultquartett.de
104902,landlive.de,"landlive, dlv, land, natur, community, webcommunity, landleben, landwirtschaft, bauern, blogs, weblogs, videos, profile, imkerei, garten, blumen, pferde",,,,landlive.de - Web-Community,http://www.landlive.de,Internet_and_Telecom,747604,Germany - 86.89,Austria - 5.29,Switzerland - 3.45,France - 1.44,Poland - 0.54,166157,10285,9989
104914,leseland.de,,"Leseland.de ist ein Internetbuchladen, der sich seit vielen Jahren ausschlie?lich mit Kinder-und Jugendbuchern beschaftigt.",,,verlageste.de - Jugend- und Kinderb&uuml;cher DE,http://www.verlageste.de,Shopping,33745,Germany - 93.48,United States - 2.78,France - 2.38,Uzbekistan - 0.52,Ukraine - 0.43,1339694,79817,92902
104909,Leinwanddruck DE,,Die Fotoleinwande von Leinwanddruck.com sind Dank hochwertiger Materialien und professionellem Druck ein absolutes Highlight fur Ihre Wanddekoration. Gestalten Sie die Leinwand Bilder mit eigenen Fotos oder den Bilder Vorlagen.,,,leinwanddruck.de DE,http://www.leinwanddruck.de,Arts_and_Entertainment,1257,Germany - 100.00,,,,,14608778,1407521,922348
104910,Lenilu,,"Lenilu bietet zauberhafte Ausstattung fur kleine Prinzen und Prinzessinnen und ist ein Online Versand fur Baby Heimtextilien, Kinderzimmereinrichtung, besondere Geschenke zur Geburt und unverzichtbare Produkte rund um das Thema Schwangerschaft, Geburt und Babyausstattung.",,,Lenilu - Zauberhafte Ausstattung f&uuml;r kleine Prinzen und Prinzessinnen DE,http://www.lenilu.de
104921,Media!House vision GmbH,"Umfrage, Umfragen, Trendnavi, Lifetime-Umfrage",LIFETIME Offizielle Haushaltsumfragen. Als Trendsetter tolle Preise gewinnen!,,,Lifetime-Umfrage,http://www.lifetime-umfragen.de
104918,Liborius Verlag - abosfor.me,,"united-domains.de - Domains suchen, registrieren, verwalten und handeln",,,Liborius Verlag - Die Welt katholisch erleben,http://lima.abosfor.me
104923,Linux New Media DE,,Open Source im professionellen Einsatz,,,Medialinx AG - Ihr Medienhaus f&uuml;r IT- und Businessprodukte DE,http://shop.linuxnewmedia.de
104925,LogoDesign DE,,"LogoDesign ist eine nationale Kreativagenturen fur Online-Logoentwicklung. Lassen Sie Ihr Logo von professionellen Grafikern erstellen sowie Briefpapier, Imagebroschuren, Online-Werbemittel, Flyer und vieles mehr.",,,LogoDesign DE,http://www.logodesign.de,Business_and_Industry,513,Germany - 100.00,,,,,18233420,2019465,2908258
104913,Lerntipp DE,,"Bei Lerntipp.com bekommen Sie Tipps und Tricks zum Thema Lernen, Leistung und Erfolg. Lernen Sie 5-10 mal schneller zu Lernen und zu Lesen.",,,Lerntipp,https://www.lerntipp.com,Career_and_Education/Education,18982,Germany - 91.21,Switzerland - 8.20,Russian Federation - 0.58,,,3557967,293979,90018
104929,Lunett Cosmetics,,,,,Lunett Cosmetics,http://www.lunett-shop.de
104922,Liga-Manager,,"Liga-Manager ist ein komplexer Online-Fu?ballmanager, der keine Wunsche offen lasst. Melde dich kostenlos und unverbindlich an und uberzeuge dich selbst von den vielfaltigen Moglichkeiten, die der Liga-Manager bietet, z.B. die Meisterschaft in Deutschland, England, El Salvador oder Singapur gewinnen oder eine Mannschaft aus der 9. Liga in die Champions League fuhren.",,,Liga-Manager DE,http://www.liga-manager.de,Games/Video_Games,57361,Germany - 90.66,Austria - 6.46,Switzerland - 2.88,,,713534,39745,6798
104930,luxurydogs DE,"hundehalsband, hundeleine, lederhalsband, strasshalsband, namenshalsband, hundebett, hundekorb, hundesofa, hundebekleidung, hundekleidung, hundemode, hundepullover, hundemantel, hundejacke, hunde, t-shirt, fressnapf, futternapf, leckerli, hundeboutique, hundeversandhandel, accessoires, hundezubehor, hundebedarf, hundetragetasche, hundetransporttasche, pet, stroller, hundebrillen, hundespielzeug, hundepflege, hundeshampoo, hundegeschirr, softgeschirr, katzenhalsband, katzenleine, katzenbekleidung, katzen-t-shirt, katzenklo, katzenbett, katzenschlafplatz, katzenzubehor, katzenbedarf","In diesem Online-Shop finden Sie luxurioses Zubehor fur Hunde und Katzen wie z. B. Designer- Hundehalsbander, Namenshalsbander, Hundegeschirre und anderes.",,,LuxuryDogs - Luxus f&uuml;r Hunde und Katzen DE,http://www.luxurydogs.de,Pets_and_Animals/Animal_Products_and_Service,53546,Germany - 100.00,,,,,1146512,126731,1103
104915,Winnerconcepts GmbH,,"Das Powerglucksrad Gewinnspiel ist Ihr Dreh zum Gluck, denn jedes zweite Feld ist bei diesem Strom Gewinnspiel mit einem Gewinn belegt.",,,Lesergluck-Gewinnspiel,http://www.leserglueck.de
104920,Life&Style,,,,,Life&Style Miniabo,http://www.lifeandstylemag.com,Arts_and_Entertainment/Celebrities_and_Entertainment_News,2285619,United States - 52.24,Canada - 7.97,United Kingdom - 6.79,Australia - 2.64,Brazil - 2.59,73852,21862,261
104927,loswebos,,Loswebos bietet Ihnen verschiedene Hostingtarife an. Mit Loswebos konnen Sie ganz einfach Ihre eigene Webseite erstellen.,,,"loswebos - Hosting, Domains, Server DE",http://www.loswebos.de,Internet_and_Telecom/Web_Hosting,18506,Germany - 95.08,Italy - 4.92,,,,1310737,83564,6251
104933,Luxuswelt.com,,"Bei Luxuswelt.com finden Sie exklusive Luxusartikel, Luxus-Autos, Luxus-Hauser, Luxus-Mode, Markenartikel, Luxus-Uhren, Traumreisen, Kreuzfahrten und Kunst.",,,Luxuswelt &amp; DR.HOUSE - Designerartikel und Uhren Versand DE,http://www.luxuswelt.com,Shopping/General_Merchandise,232,Germany - 100.00,,,,,28690077,3256661,4082
104938,majorcard.de,,MajorCard ist die Prepaid-Kreditkarte von MasterCard. MajorCard ist die erste wiederaufladbare Prepaid MasterCard in Deutschland.,,,MajorCard- die Prepaid MasterCard aus Deutschland,http://www.majorcard.de,Business_and_Industry,1382,Germany - 100.00,,,,,11078920,916827,1765498
104939,Malervergleich DE,"Malerarbeiten, Maler, Malerbetrieb",,,,Malervergleich DE - migrated,http://www.malervergleich.de,Business_and_Industry,7579,Germany - 100.00,,,,,6208746,415992,958098
104941,3secur.de,,"3secur ist ein weltweit einzigartiges Sicherheits- und Service-Paket, das unseren Kunden einfachste Bedienbarkeit, Unabhangigkeit und Selbstandigkeit, Kommunikation, sowie schnelle und verlassliche Hilfe im Notfall bietet.",,,mamas liebling - beweis es,http://www.3secur.de
104937,Main Zoo - Haustierbedarf,"tierfutter, haustiershop, tierbedarf, haustierbedarf, zooshop, zoohandel, zoohandlung, futter, hunde, katzen, tiere, pferde, fische, nager, reptilien, vogel, onlineshop, heimtierbedarf","Im Main Zoo Onlineshop bekommen Sie alles rund um Haustiere. Angefangen beim Futter fur Hunde, Katzen, Vogel und Pferde bis hin zu Spielzeug und Zubehor wie Kratzbaum, Hundeleine und vieles mehr.",,,Main Zoo - Haustierbedarf DE,http://www.mainzoo.de,Shopping,31028,Germany - 98.93,Russian Federation - 1.07,,,,1773769,111774,122998
104944,Maxi-Dessous - Online-Shop,"dessous, unterwasche, damenmode, ubergro?en, xxl, slip, bh, mieder, body, corsage","Maxi-Dessous ist ein Onlineshop fur Dessous und Unterwasche in gro?en Gro?en zu kleinen Preisen. Hier finden Sie Unterwasche, Strumpfhosen und Strumpfe von Top-Marken wie Skiny, Chantelle,",,,Maxi-Dessous - Online-Shop,http://www.maxi-dessous.de
104943,matadora-dessous Online-Shop,,,,,matadora-dessous Online-Shop,http://www.matadora-dessous.de
104947,Maxxfone.de,"Mobilfunk, Prepaid, Handy, Handyvertrag, o2",Mit der maxxfone Discount SIM telefonieren Sie als Normalnutzer gunstiger als mit jedem anderen derzeit erhaltlichen Discount-Tarif.,,,Maxxfone.de - Discount-SIM,http://www.maxxfone.de
104945,"Maxiprint DE, AT, CH",,,,,Maxiprint.com,http://www.maxiprint.com
104949,MaxiTipp,,,,,Mega-Traumgewinn,http://www.mega-traumgewinn.de
104952,Mein-Druckservice.de,,"In der Online-Druckerei mein-druckservice.de konnen Sie Poster, Plakate, Briefpapier, Visitenkarten, Aufkleber, Flyer, Handzettel, u.v.m. im Digitaldruck oder Offsetdruck drucken lassen und das auch als Kleinauflage.",,,Mein-Druckservice.de - Ihre Online Druckerei DE,http://www.mein-druckservice.de,Business_and_Industry/Publishing_and_Printing,1930,Germany - 100.00,,,,,14680049,1417093,13948
104950,Meilenstiefel,,,,,"Meilenstiefel - Sprungstelzen, das innovative Sportgerat",http://www.meilenstiefel.de
104955,meinbild,,"Lassen Sie sich von Ihrer Foto-Kunst begeistern und gestalten Sie Ihre ganz personliche und einzigartige Fotoleinwand. Machen Sie Anderen eine ganz besondere Freude und  verschenken Sie Ihr Kunstwerk auf Leinwand, ob zum Geburtstag, zur Hochzeit, zum Firmenjubilaum oder zur Einweihung.",,,meinbild - hochwertige Leinwanddrucke,http://www.meinbild.de
104957,MeineSchufa.de,"SCHUFA, Meine, SCHUFA-Auskunft, SCHUFA-Eigenauskunft, BasisScore, SCHUFA-BasisScore, UpdateService, SCHUFA-UpdateService, SCHUFA-WebCode, SCHUFA-Selbstauskunft, SCHUFA-Selbstinformation, SCHUFA-Selbstinfo, SCHUFA-Verbraucherauskunft, online, SCHUFA-Eintrag, positiv, negativ, Kredit, Schufa, Handy, Ohne, ohne, 8232, trotz, mit, Inkasso",,,,MeineSchufa.de,http://www.meineschufa.de,Finance/Financial_Management,1705350,Germany - 96.83,United Kingdom - 0.60,Switzerland - 0.54,Poland - 0.27,Netherlands - 0.20,44888,1883,370
104951,youni-mobile.de,,,,,Mein Handy spricht YOUNI!,http://youni-mobile.de
104961,Meinungswelt DE,,"Werden Sie Mitglied bei MeinungsWelt und nehmen Sie an Umfragen teil. Als Mitglied der MeinungsWelt Community erhalten Sie die Moglichkeit, Ihre Meinung zu teilen und im Gegenzug tolle Pramien zu erhalten!",,,Meinungswelt DE,http://www.meinungswelt.de,Business_and_Industry,49786,Germany - 93.35,Netherlands - 5.79,Austria - 0.69,Ukraine - 0.18,,1151565,67405,136093
104960,meinungsplatz.de,,,,,meinungsplatz.de - Online Meinungsumfragen,http://de.meinungsplatz.net,Unknown,668213,Germany - 86.69,Switzerland - 6.57,Austria - 2.19,Thailand - 1.47,Bulgaria - 1.27,,,
104965,MIFcom.de,"BTO, Computer, Computerhardware, Hardware, Elektronik, Electronics, Wasserkuhlung, PC, High-End, Systeme, Konfigurator, konfigurierbar","MIFcom prasentiert Ihnen ein umfangreiches Warenangebot fur Office PCs, High-End Gerate, Gaming, Home-Theater, MediaCenter, Workstations sowie fur Green IT.",,"12.07.2014 Hat uns ohne Rucksprache gekundigt, obwohl er zuerst auf CPC umstellen wollte - Auf Blacklist setzen.
02.07.2014 Ist ein Depp - versucht runter zu handeln wg ""Customer-Journey"" (Herr Ivanov). Meinte er will nicht fur bestehende Links (z.B. hardwareluxx) zahlen.",mifcom.de - Gaming PCs & High End Computer DE,http://www.mifcom.de,Computer_and_Electronics/Computer_Hardware,1059772,Germany - 84.88,Austria - 5.14,Switzerland - 2.97,Netherlands - 1.53,France - 0.98,96232,4492,127
104962,meinxxl DE,"Leinwanddrucke, Leinwanddruck, Foto, auf, Leinwand, Individualkunst, Fotogeschenke, Geschenke, Photo",meinxxl.de druckt Ihre Fotos in qualitativ hochwertigem Druck auf Leinwand. Fur die Herstellung von Leinwanddrucken werden ausschliesslich Premiummaterialien verwendet.,,,Meinxxl.de,http://www.meinxxl.de,Arts_and_Entertainment/Photography,417721,Germany - 94.44,Austria - 1.31,Latvia - 1.03,Switzerland - 0.93,Afghanistan - 0.88,221220,11669,686
104969,MisterBonus DE,,,,,MisterBonus.de - Geld verdienen durch Bonusaktionen,http://www.misterbonus.de
104959,meinosten.de,,,,,meinosten.de - Erlebnis Shopping,http://www.meinosten.de
104970,mobildiscounter.de,"Handy, Mobilfunk, Bundles, Handybundles, D1, vodafone, eplus, o2, freenet, Cell, Phone, Fax",Neues Handy mit Vertrag gesucht? Spitzen Smartphones und Handyvertrage zu top Konditionen. Finden Sie jetzt aktuelle Handymodelle und gunstige Handyvertrage beim Onlineshop mobildiscounter.,,,mobildiscounter DE,http://www.mobildiscounter.de,Shopping/Consumer_Electronics,319690,Germany - 98.98,Austria - 0.48,France - 0.34,Luxembourg - 0.20,,272295,14304,1846
104963,Mentaltraining Beckers DE,,"Mentaltraining-Beckers entwickelt und produziert in Zusammenarbeit mit Psychologen und Medizinern Selbsthilfe CDs zu Themen wie: Selbstbewusstsein, Entspannung, Stressbewaltigung, Migrane, Prufungsangst und Positives Denken.",,,Mentaltraining Beckers - Psychologische Hypnose CDs DE,http://www.mentaltraining-beckers.com,Health/Alternative_and_Natural_Medicine,7773,Germany - 89.56,Hong Kong - 10.44,,,,6145626,791434,7890
104974,Modern-Store DE,,"Bei modern-store.de finden Sie die Marken Diesel, Nastrovje Potsdam, Pussy Deluxe und Vive Maria. Fur Frauen und Manner ist eine gro?e Auswahl an Kleidern, Hemden, Hosen und Jacken vorhanden. Auch Accessoires wie Taschen, Geldborsen und Handytaschen sind vorhanden.",,,Modern-Store - Mode und Accessoires DE,http://www.modern-store.de
104964,Metaposition,,"Was immer der Markt von Ihnen wunscht, Ihre Homepage verrat es Ihnen mit Metaposition.net, dem Report- und Analyseinstrument speziell fur Marketing-Verantwortliche.",,,Metaposition,http://www.metaposition.de
104972,Modehaus-Henssler.de,,"Exklusive Strumpfmode fur Sie & Ihn. Im Modehaus-Henssler finden Sie eine gro?e Auswahl an exklusiven Strumpfen, Nylons, Socken und Dessous-Artikeln von namhaften Herstellern wie Kunert, Hudson und Collanto.",,,Modehaus-Henssler DE,https://www.modehaus-henssler.de,Shopping/Clothing,1817,Germany - 100.00,,,,,4653213,301209,36291
104968,Millionium,,Millionium ist die deutsche Gratis-Lotterie mit der taglichen Gewinnchance auf eine Sofortrente im Wert von 1 Million Euro.,,,Millionium - Die deutsche gratis-Lotterie mit der t&auml;glichen Millionenchance DE,https://www.millionium.de,Gambling/Lottery,4511,Germany - 100.00,,,,,12521983,1111659,2644
104971,Mode Wichtig,,"Die offizielle Homepage des deutschen Fashion-Labels Mode Wichtig mit aktuellen News, Katalog, Handlerverzeichnis, Onlineshop und monatlichem Gewinnspiel.",,,Mode Wichtig Gewinnspiel,http://www.modewichtig.com,Shopping/Clothing,1258,Germany - 100.00,,,,,12618852,1125003,72734
104976,Monsterzeug DE,,"Wenn Sie ausgefallene Gadgets, witzige Geburtstagsgeschenke, coole Weihnachtsgeschenke oder einfach nur lustige Geschenke suchen, dann sind Sie bei Monsterzeug genau richtig. Bei Monsterzeug finden Sie immer die neusten und abgefahrensten Gadgets.",,,Monsterzeug.de - Geschenke &amp; Gadgets DE,http://www.monsterzeug.de,Shopping/Gifts,783129,Germany - 93.39,Switzerland - 1.85,Austria - 1.38,Netherlands - 0.74,Czech Republic - 0.68,146159,6873,61
104975,mondino.de,,"Buchen Sie Strandurlaub, Wellnessurlaub und Winterurlaub online. Mit exklusiven Last-Minute Reise-Angeboten auf mondino.de Reisewelten",,,mondino.de - Wir haben Urlaub,http://www.mondino.de
104981,mufa.de,,Das Handyportal mufa.de bietet dir alles rund um dein Handy. Bei mufa kannst Du Dir auch die aktuellsten Handy-spiele und Klingeltone herunterladen.,,,Mufa.de - Handyspiele ohne Abo DE,http://www.mufa.de,Internet_and_Telecom/Telecommunications,179822,Germany - 93.11,France - 1.14,Mexico - 1.09,Turkey - 1.04,Czech Republic - 0.86,522208,32014,3128
104978,Motorradbekleidung Madl,,"Im Online-Shop bekommt man Motorradbekleidung wie Jacken und Stiefel, aber auch Motorradhelme wie Craft Helme, Caberg, Bell und Motorradzubehor.",,,MA�dl Motorradhelme,https://www.helme-maedl.de,Unknown,72451,Germany - 93.01,France - 2.03,Netherlands - 1.74,Switzerland - 1.33,Austria - 1.04,711373,45327,
104987,mycare Versandapotheke DE,,"Im Online-Shop mycare konnen Sie aus mehr als 50.000 Medikamente, Gesundheits- und Pflegeprodukte auswahlen und diese problemlos, schnell und gunstig online bestellen.",,,Mycare DE,https://www.mycare.de,Health/Products_and_Shopping,1590756,Germany - 89.41,Switzerland - 1.94,Saudi Arabia - 1.76,Austria - 1.26,Russian Federation - 0.90,58113,2616,88
104979,Motorradzubehor Hornig,,"Motorradzubehoer-hornig.de produziert und vertreibt Spezialzubehor fur BMW Motorrader. Au?erdem werden auch profesionell gefuhrte Touren und individuell geplante Touren im Suden Deutschlands, der Tschechischen Republik, Osterreich, Schweiz, Italien, Griechenland uvm. angeboten.",,,Motorradzubeh&ouml;r Hornig - Individuelles Zubeh&ouml;r f&uuml;r Ihr BMW Motorr DE,http://www.motorradzubehoer-hornig.de,Autos_and_Vehicles/Motorcycles,278476,Germany - 81.13,Netherlands - 5.49,Switzerland - 4.17,Austria - 1.91,Spain - 1.82,275004,28256,286
104989,Mykontakt,,,,,Mykontakt,http://www.mykontakt.de
