id,name,keywords,description,public_notice,internal_notice,websitename,websiteadresse,Similar Web Category,2 months visit,GEO top 1,GEO top 2,GEO top 3,GEO top 4,GEO top 5,Global Rank,Country Rank,Category Rank
136033,Bio Active Raspberry US,,,,,Bio Active Raspberry US,http://www.bioactiveraspberry.com,Health/Products_and_Shopping,82,Ukraine - 100.00,,,,,35490738,1563617,46634
136038,dressilyme US,,,,,Dressilyme US,http://www.dressilyme.com,Shopping/Clothing,231532,United States - 28.52,533 - 10.00,Brazil - 8.75,Virgin Islands - 6.17,Dominican Republica - 5.07,345871,180315,4248
136036,"Dermalife Diet, Health & Beauty UK",,,,,"Dermalife Diet, Health & Beauty UK",http://www.dermalife.co.uk
136042,Ethnic Station IN,,,,,Ethnic Station IN,http://www.ethnicstation.com
136041,Escape925 AU,,,,,Escape925 AU,http://www.escape925.com.au
136045,Hunter Baby AU,,,,,Hunter Baby AU,http://www.hunterbaby.com.au,Shopping/Children,83,,,,,,,,
136047,Jenelt Cosmetics US,,,,,Jenelt Cosmetics US,http://www.jenelt.com,Beauty_and_Fitness/Skin_Care,166,United States - 100.00,,,,,29442015,6806992,2819
136039,e-samsung US,,,,,e-samsung US,http://www.e-samsung.net
136067,Gigasport AT,,"Gigasport bietet Sportausrustungen fur Fitness, Fahrradsport, Laufsport, Wintersport und Badesport. Entdecken sie eine umfassende Auswahl an hochwertigen Produkten, aber auch wenn Sie Golf oder Tennis spielen und im Winter Ski-Touren gehen oder Schneeschuhwandern, hat Gigasport die passende Ausrustung. Au?erdem finden sie eine gro?e Auswahl an Sportmode von Billabong, Quicksilver, Puma und Basics von anderen Marken,",,,Gigasport Online Shop | www.gigasport AT,http://www.gigasport.at,Shopping/Sports,433780,Austria - 58.53,Germany - 32.85,Switzerland - 3.00,Slovenia - 1.82,Italy - 0.62,227982,1948,894
136048,Le Home AU,,,,,Le Home AU,http://www.lehome.com.au
136046,Iris Design Studio US,,,,,Iris Design Studio US,http://www.irisdesignstudio.com,Arts_and_Entertainment/Fashion_and_Modeling,143,,,,,,,,
136050,McCallum Made Chicken Tractors AU,,,,,McCallum Made Chicken Tractors AU,http://www.thechickentractor.com.au,Shopping,10930,Australia - 83.12,United Kingdom - 11.58,Malaysia - 3.54,Russian Federation - 1.76,,4050008,176557,260689
136049,Malaikashair US,,,,,Malaikashair US,http://www.malaikashair.com
136043,Gecko Mobile Recycling UK,,,,,Gecko Mobile Recycling UK,http://www.geckomobilerecycling.co.uk,Shopping/Clothing,6028,United Kingdom - 86.54,Portugal - 5.16,Croatia - 4.03,Egypt - 2.53,Pakistan - 1.74,4748792,746354,36815
136051,Mimi De Luxe UK,,,,,Mimi De Luxe UK,http://www.mimideluxe.co.uk
136055,Pedal On Mountain Biking AU,,,,,Pedal On Mountain Biking AU,http://www.pedalon.com.au
136056,Pet Memory Shop US,,,,,Pet Memory Shop US,http://www.petmemoryshop.com,Pets_and_Animals/Animal_Products_and_Service,3790,United States - 97.83,Thailand - 2.17,,,,9382934,3133907,12667
136057,Pure Asian Garcinia US,,,,,Pure Asian Garcinia US,http://pureasiangarcinia.com
136059,qrcall AU,,,,,qrcall AU,http://www.qrcall.com.au
136060,Simple Rank US,,,,,Simple Rank US,http://www.simple-rank.com
136054,Nutriformlab AU,,,,,Nutriformlab AU,http://www.nutriformlabs.com,Shopping,151,Germany - 100.00,,,,,30525187,3481411,1261445
136062,The Natural City AU,,,,,The Natural City AU,http://www.naturalcity.com.au,Health/Products_and_Shopping,15593,Australia - 36.69,United States - 30.62,Italy - 19.21,Russian Federation - 6.79,Japan - 6.70,10800038,752003,19230
136063,Wag More Bark Less US,,,,,True Dogs US,http://www.3truedogs.com
136058,Pureprofile Pty - Global Panel Provider AU,,,,,Pureprofile Pty - Global Panel Provider AU,http://www.pureprofile.com,Business_and_Industry,2369039,Australia - 57.11,New Zealand - 14.20,United Kingdom - 9.99,United States - 5.50,Italy - 2.68,35804,715,2165
136061,SociReach US,,,,,SociReach US,http://www.socireach.co.uk
136074,bling4 CH,,"Dein Online-Shop fur trendigen Modeschmuck und modische Accessoires. Entdecke unteranderem modische Armbander mit und ohne Uhr, Handtaschenhalter und vieles mehr.",,,bling4.ch - Trendiger Modeschmuck & Accessoires CH,http://www.bling4.ch
136064,Woyster Media US,,,,,Woyster Media US,http://socialease.woystermedia.com
136075,Farmy CH,,"Bei Farmy gibt es feinste Bio-Produkte direkt von Schweizer Landwirten und Kleinproduzenten. Die Produkte sind erntefrische und naturlich gereift. Farmy ist dein regionaler Online-Wochenmarkt mit Obst, Gemuse, Fleisch & Wurst, Milchprodukte, Brot & Teigwaren, Getranke und vieles mehr.",,,Farmy CH,http://www.farmy.ch,Shopping/Home_and_Garden,218074,Switzerland - 93.90,France - 1.46,Germany - 1.17,Czech Republic - 0.99,United Kingdom - 0.78,336531,3091,1473
136077,Greenpeace CH,,,,,"Greenpeace Kampagne - ""Ja, ich will"" CH",http://www.trau-dich.ch
136066,GartenXXL AT,,"Bei GartenXXL findet man alles, was das Gartner-Herz begehrt. Neben Pflanzen, Gartenmobeln und alles furs Grillen bekommen Sie auch Gartentechnik und Gartenhauser sowie Kinderspielgerate.",,,GartenXXL AT - Ihr Online Gartenfachmarkt AT,https://www.gartenxxl.at,Shopping/Home_and_Garden,20539,Austria - 83.11,Germany - 15.86,Ukraine - 1.02,,,1780208,19652,9606
136079,Munzen-Shop CH,,"Von historischen Munzen bis hin zu pragefrischen Sondermunzen, Gedenkpragungen und Medaillen bietet das Helvetische Munzkontor ein umfassendes Sortiment an Munzen und Medaillen.",,,"muenzkonto.ch - Euromunzen, Gold- und Silbermunzen CH",http://www.muenzkontor.ch,Shopping,14096,Switzerland - 60.47,Germany - 31.49,China - 8.04,,,2563836,45464,174123
136076,Focuslaser CH,,"Die ambulanten Augenkliniken diagnostizieren und behandeln Augenerkrankungen aller Art. Focuslaser bietet Therapien rund ums Auge. Zu den Behandlungsspektrum gehoren sowohl die klassischen ambulanten Behandlungsformen von Augenerkrankungen wie auch Lasertherapien bei Starerkrankungen, das Einsetzen von Multifokallinsen, Augenlaserbehandlungen sowie zusatzliche Leistungen wie Orthoptik und der allgemeinen Augenoptik.",,,Focuslaser CH,http://www.focuslaser.ch,Business_and_Industry/Marketing_and_Advertising,22556,Switzerland - 100.00,,,,,2167398,33218,28447
136080,PLV Fashion CH,,"PLV ist Deine Schweizer Plattform fur geprufte Designer und Vintage Fashion. Kaufe und verkaufe hochwertige Mode fur Frauen und Manner. Angeboten werden Jacken, Kleider, Hosen, Schuhe, Taschen und Accessoires.",,,PLV Fashion CH,http://www.plvfashion.ch
136081,The-Roomstore CH,,"Sie suchen ein neues Sofa, einen neuen Esstisch, ein neues Bett? Kein Problem - bei the_Roomstore finden Sie all das und noch viel mehr. Ein wenig Deko, ein neues Besteckset oder gleich eine komplette Garteneinrichtung. Hier konnen Sie problemlos Mobel kaufen, liefern und montieren lassen und sich einfach wohl fuhlen.",,,Mobella CH,http://www.the-roomstore.ch
136083,Anns Bridal Bargains US,,,,,Anns Bridal Bargains,http://www.annsbridalbargains.com,Shopping/Weddings,208490,United States - 88.37,Canada - 2.51,India - 1.75,Austria - 1.31,Singapore - 1.16,435179,88840,89
136078,Kaia CH,,"Entdecken Sie die gro?e Vielfalt von Naturkosmetik und Naturprodukten. Finden Sie innovative wie auch renommierte Pflegeprodukte mit naturlichen Zutaten, au?ergewohnliche Nahrungsmittel und Nahrungserganzungen sowie Produkte zur Steigerung des inneren und au?eren Wohlbefindens.",,,Kaia CH,http://www.kaia.ch,Health/Products_and_Shopping,59330,Switzerland - 88.95,Germany - 7.66,United Kingdom - 2.20,Austria - 1.18,,1132430,13887,2895
136084,Baggu US,,,,,Baggu,http://www.baggu.com,Shopping,383560,United States - 75.01,Canada - 5.45,Australia - 3.22,United Kingdom - 2.92,France - 1.59,172812,39811,12133
136082,AirportRentalCars US,,,,,AirportRentalCars,http://www.airportrentalcars.com,Autos_and_Vehicles/Car_Rentals,464474,United States - 89.35,Canada - 2.78,Chile - 0.71,Germany - 0.69,South Africa - 0.69,226931,46804,149
136094,Agadon UK,,,,,Agadon UK,https://www.agadondesignerradiators.co.uk,Shopping/Home_and_Garden,23773,United Kingdom - 92.42,Australia - 7.58,,,,3126595,286009,17300
136087,Emeril Store US,,,,,Emeril Store,http://www.emerilstore.com,Shopping/Home_and_Garden,14913,United States - 92.82,Canada - 7.18,,,,3881133,1002108,21285
136089,Garrett Popcorn Shops US,,,,,Garrett Popcorn Shops,http://www.garrettpopcorn.com,Food_and_Drink/Food_and_Grocery_Retailers,208520,United States - 79.36,Singapore - 4.89,United Kingdom - 4.10,Thailand - 1.60,New Zealand - 1.44,408553,93796,506
136090,MonthlyClubs US,,,,,MonthlyClubs.coma�?,http://www.monthlyclubs.com,Sports,10149,United States - 70.47,Estonia - 15.91,Romania - 5.81,China - 3.45,Pakistan - 2.79,4672777,1352939,93926
136085,BBC Shop CA,,,,,BBC Shop (Canada),http://shop.bbc.com,Shopping,604617,United States - 35.34,United Kingdom - 11.47,Canada - 7.22,Germany - 5.61,Netherlands - 3.43,193183,85022,13564
136091,NakedWines US,,,,,NakedWines,http://www.nakedwines.com,Food_and_Drink,1977641,United States - 54.19,United Kingdom - 38.16,Chile - 1.94,Canada - 0.71,Isle of Man - 0.66,49061,13735,537
136093,Powwownow UK,,,,,Powwownow UK,http://www.powwownow.co.uk,Internet_and_Telecom/Telecommunications,377309,United Kingdom - 83.73,India - 2.00,Netherlands - 1.87,Switzerland - 1.66,Germany - 1.32,388160,26400,2490
136088,Forbes Newsletters US,,,,,Forbes Newsletters,https://www.2p9.com,,,,,,,,,,
136096,Duty Free Crystal UK,,,,,Duty Free Crystal UK,https://www.dutyfreecrystal.co.uk,Shopping,124395,United Kingdom - 55.86,France - 16.24,Germany - 13.70,Japan - 6.03,Canada - 4.03,719926,53135,50275
136097,Furniture Road UK,,,,,Furniture Road UK,http://www.furnitureroad.co.uk,Shopping/Furniture,7177,United Kingdom - 60.97,Viet Nam - 26.68,United States - 12.35,,,6496806,825955,5604
136092,Patten.edu US,,,,,Patten.edu,http://www.patten.edu,Career_and_Education/Universities_and_Colleges,5066,United States - 53.29,Poland - 22.08,Turkey - 8.36,Canada - 4.59,Estonia - 3.61,4880894,2669059,15865
136099,Great British Beer Co. UK,,,,,Great British Beer Co. UK,http://www.greatbritishbeerco.co.uk
136100,Play Rooms UK,,,,,Play Rooms UK,http://www.play-rooms.com
136123,Matalan UK,,,,,Matalan Direct UK,http://direct.matalan.co.uk,Unknown,12213,United Kingdom - 58.73,India - 41.27,,,,,,
136102,VAPr Electronic Cigarettes UK,,,,,VAPr Electronic Cigarettes UK,http://vap-r.com,Travel/Tourism,66,India - 100.00,,,,,35075961,2860115,222357
136098,Glow Beauty Shop UK,,,,,Glow Beauty Shop UK,http://www.glowbeautyshop.com
136103,ASPCA Pet Insurance US,,,,,ASPCA Pet Insurance US,http://www.aspcapetinsurance.com,Finance/Insurance,499909,United States - 93.57,Canada - 1.42,United Kingdom - 0.77,Australia - 0.66,Brazil - 0.46,187884,37823,451
136101,Skillstep UK,,,,,Skillstep UK,http://www.skillstep.com
136105,Nutrisystem US,,,,,NutriSystem US,http://www.nutrisystem.com,Beauty_and_Fitness/Weight_Loss,3355935,United States - 95.32,Canada - 1.03,Viet Nam - 0.34,United Kingdom - 0.29,Australia - 0.21,28565,5111,4
136095,Daniel and Lade UK,,,,,Daniel and Lade UK,http://www.danielandlade.co.uk,Shopping/Clothing,257,United Kingdom - 100.00,,,,,21136534,1651439,102497
136108,AVstrike LLC - avstrike.com US,,,,,AVstrike LLC - avstrike.com US,http://www.avstrike.com
136104,CurlFriends US,,,,,CurlFriends- 7% per sale US,http://www.curlfriends.com,Beauty_and_Fitness/Cosmetics,684,United States - 58.33,Portugal - 41.67,,,,26585020,7948211,1537
136107,Auslogics Labs Pty Ltd - tweakbit.com US,,,,,FixMyPC ,http://tweakbit.com,Computer_and_Electronics/Software,2091713,Brazil - 15.14,United States - 9.55,Turkey - 9.19,Argentina - 3.93,Italy - 3.91,69070,14871,1822
136111,Bluebird IT PTY LTD - ax64.com US,,,,,Bluebird IT PTY LTD - ax64.com US,http://www.ax64.com,Computer_and_Electronics/Software,1146,United States - 24.70,Netherlands - 24.26,Italy - 21.87,Finland - 15.84,Russian Federation - 8.72,15058173,6409910,125440
136113,Elite Management Group LTD. - ultimateenergyfreedom.com US,,,,,Elite Management Group LTD. - ultimateenergyfreedom.com US,http://ultimateenergyfreedom.com
136114,Email Generator Robot - email-generator.org US,,,,,Email Generator Robot - email-generator.org US,http://www.email-generator.org,Internet_and_Telecom/Email,1385,United States - 66.33,France - 19.53,Israel - 8.55,800 - 5.59,,13402446,4212536,13264
136110,Black Obelisk Software - blackobelisksoftware.com US,,,,,Black Obelisk Software - blackobelisksoftware.com US,http://www.blackobelisksoftware.com,Computer_and_Electronics/Software,7394,United Kingdom - 19.94,Russian Federation - 19.44,Argentina - 13.10,Poland - 11.21,United States - 9.89,5234045,1443915,57889
136106,Arif susanto - mqlclerks.net US,,,,,Arif susanto - mqlclerks.net US,http://www.mqlclerks.net
136109,Bestdeca - bestdecaptcha.com US,,,,,Bestdeca - bestdecaptcha.com US,http://www.bestdecaptcha.com
136117,Mason Forex Ltd - masonfx.com US,,,,,Mason Forex Ltd - masonfx.com US,http://masonfx.com
136115,FX-BIT - fx-bit.com US,,,,,FXS - fxs.expert US,http://fxs.expert,Unknown,569,Ukraine - 52.30,Korea Republic - 47.70,,,,29255774,1331527,
136118,Minter - minter.com.br US,,,,,Minter - minter.com.br US,http://www.minter.com.br
136116,M4MLM Software - m4mlmsoftware.com US,,,,,M4MLM Software - m4mlmsoftware.com US,http://m4mlmsoftware.com
136112,Dody Rachmat Wicaksono - cpanelbackupscript.com US,,,,,Dody Rachmat Wicaksono - cpanelbackupscript.com US,http://www.cpanelbackupscript.com,,,,,,,,,,
136121,wang ye hui - kt200.com US,,,,,wang ye hui - kt200.com US,http://www.kt200.com,Computer_and_Electronics/Software,592,Korea Republic - 100.00,,,,,28328980,1084107,209912
136122,Wilcom International Pty Ltd - wilcom.com US,,,,,Wilcom International Pty Ltd - wilcom.com US,http://www.wilcom.com,Computer_and_Electronics/Software,369608,United States - 25.87,Mexico - 8.80,Brazil - 8.39,Colombia - 6.16,United Kingdom - 3.76,189050,114979,4458
136119,Soft Xpansion GmbH & Co. KG - virtual-hairstudio.com US,,,,,Soft Xpansion GmbH & Co. KG - virtual-hairstudio.com US,http://www.virtual-hairstudio.com,Beauty_and_Fitness/Beauty,1979,United States - 35.12,Austria - 26.76,Ukraine - 22.43,Russian Federation - 15.70,,11730593,5791614,8860
136125,Party Things 2 Go UK,,,,,Party Bags and Supplies UK,https://www.partybagsandsupplies.co.uk,Shopping/Children,23542,United Kingdom - 97.86,Russian Federation - 2.14,,,,2058632,163454,1396
136124,Party Britain UK,,,,,Party Britain UK,http://www.partybritain.com,Shopping/Clothing,16773,United Kingdom - 100.00,,,,,2801543,255457,24711
136126,Sporting Pro UK,,,,,Sporting Pro UK,http://www.sportingpro.co.uk,Shopping/Sports,165,,,,,,,,
136120,Trojan-Killer - trojan-killer.com US,,,,,Trojan-Killer - gridinsoft.com US,http://anti-malware.gridinsoft.com,Unknown,92124,Russian Federation - 8.77,France - 8.65,United States - 6.33,Brazil - 5.86,Germany - 4.32,,,
136128,Wishbox USA UK,,,,,Wishbox USA UK,http://wishboxusa.co.uk,Shopping,508,United Kingdom - 100.00,,,,,22095411,1731809,997927
136129,Johnson&Johnson ES,,,,,Johnson&Johnson FIFA II Parte ES,https://www.cuidamosdetuequipo.com
136131,Baby Sitters Experts FR,,,,,Baby Sitters Experts FR,http://www.baby-sitters-experts.com
136127,uSwitch UK,,,,,uSwitch UK,https://www.uswitch.com,Business_and_Industry/Energy,10568227,United Kingdom - 92.84,United States - 2.19,India - 0.41,Netherlands - 0.36,France - 0.31,9545,337,4
136134,devis-energie-renouvelable FR,,,,,devis-energie-renouvelable FR,https://www.les-energies-renouvelables.eu,Business_and_Industry,157447,France - 75.97,Morocco - 5.12,Belgium - 2.75,Switzerland - 2.11,Guadeloupe - 1.92,577811,28085,60287
136135,Elise fait sa valise FR,,,,,Elise fait sa valise FR,http://www.elisefaitsavalise.com
136132,BambinoWorld FR,,,,,BambinoWorld - FR,http://www.bambinoworld.fr,Business_and_Industry,2870,France - 100.00,,,,,12228803,818852,1956844
136136,Facilogains FR,,,,,Facilogains (CashBack) FR,http://www.facilogains.com
136137,HommeAttitude FR,,,,,HommeAttitude.com FR,http://www.hommeattitude.com,Shopping/Clothing,3876,France - 98.10,450 - 1.90,,,,6058955,324674,43717
136133,Castex couettes naturelles FR,,,,,Castex couettes naturelles FR,http://www.couette-castex.com,Business_and_Industry,46714,France - 93.11,United Kingdom - 3.34,Canada - 2.97,Ukraine - 0.41,450 - 0.17,1477680,73416,184521
136139,Ma Carte Cadeau FR,,,,,MA CARTE CADEAU FR,https://www.ma-carte-cadeau.com,Shopping,163110,France - 91.23,Germany - 5.56,Monaco - 1.56,Switzerland - 0.50,Belgium - 0.37,486627,20448,34299
136141,My kingdom FR,,,,,My kingdom FR,http://www.mykingdom.fr,,,,,,,,,,
136140,MILIMEL FR,,,,,MILIMEL FR,http://www.milimel.com,Business_and_Industry,971,France - 100.00,,,,,17946376,1341078,2864260
136142,Panorabanques FR,,,,,Panorabanques FR,http://www.panorabanques.com,Finance/Financial_Management,1197940,France - 91.16,Belgium - 1.41,Reunion - 1.08,Morocco - 0.66,United Kingdom - 0.54,106324,4562,832
136138,Impots et Patrimoine FR,,,,,Impots et Patrimoine FR,http://loi-duflot-yhu.com
136144,Tout A porter FR,,,,,Tout A� porter FR,http://www.tout-a-porter.com
136146,Bastravel NL,,,,,Bastravel NL,http://www.bastravel.nl,Travel/Tourism,3843,Netherlands - 81.57,Italy - 18.43,,,,7271112,291882,67676
136143,Plantiashop FR,,,,,Plantiashop FR,http://www.plantiashop.com,Health,1273,France - 54.01,Netherlands - 45.99,,,,20493119,1769346,429717
136147,Beaches NL,,,,,Beaches NL,http://www.beaches.nl,Travel,511,Netherlands - 100.00,,,,,14969427,699738,335763
136145,Applepiepieces NL,,,,,Applepiepieces NL,http://applepiepieces.com,Shopping,4311,Netherlands - 100.00,,,,,9972047,422002,543832
136151,Comfortland NL,,,,,Comfortland NL,http://comfortland.nl,Health,36887,Netherlands - 89.51,Belgium - 10.49,,,,1998979,60517,43785
136148,Bestbags NL,,,,,Bestbags NL,http://www.bestbags.nl,Shopping,546,Netherlands - 95.21,Russian Federation - 4.79,,,,18576546,846449,880008
136152,Furnicons.com NL,,,,,Furnicons.com NL,http://www.furnicons.com,Shopping/Furniture,4822,Netherlands - 99.20,Russian Federation - 0.80,,,,5938404,215430,5204
136149,Bookedoo NL,,,,,Bookedoo NL,http://www.bookedoo.nl,Travel/Accommodation_and_Hotels,13574,Netherlands - 100.00,,,,,3341690,103165,29283
136150,Brink Licht NL,,,,,Brink Licht NL,http://www.brinklicht.nl,Business_and_Industry/Construction_and_Maintenance,10563,Netherlands - 64.83,Belgium - 13.03,Bulgaria - 7.86,France - 6.18,Singapore - 5.64,3030894,168087,18970
136153,Groepenkastbestellen NL,,,,,Groepenkastbestellen NL,http://www.groepenkastbestellen.nl,Shopping,128628,Netherlands - 95.83,Belgium - 2.32,United Kingdom - 1.53,China - 0.32,,608845,14279,42672
136154,Hemdvoorhem NL,,,,,Hemdvoorhem NL,https://www.hemdvoorhem.nl,Shopping/Clothing,202935,Netherlands - 93.20,Belgium - 3.78,United Kingdom - 1.54,Germany - 0.67,Lithuania - 0.64,353418,7680,4341
136156,Kastentafel NL,,,,,Kastentafel NL,http://www.kastentafel.nl
136155,Hippehanddoeken NL,,,,,Hippehanddoeken NL,http://www.hippehanddoeken.nl,Business_and_Industry,11956,Netherlands - 50.73,20 - 44.51,Argentina - 4.76,,,3333089,135643,482423
136159,Muchachomalo NL,,,,,Muchachomalo NL,https://muchachomalo.com,Shopping/Clothing,41208,Netherlands - 55.72,France - 22.19,Germany - 8.46,Latvia - 6.28,Malaysia - 3.05,1426201,63948,14146
136157,Labyrinth NL,,,,,Labyrinth NL,http://www.labyrinth.nl
136160,Repeat Cashmere NL,,,,,Repeatcashmere NL,https://www.repeatcashmere.com,Shopping/Clothing,116023,Netherlands - 22.85,Germany - 22.46,United States - 12.01,Switzerland - 7.60,Belgium - 6.11,588962,30907,6725
136161,Restyle-Fashion NL,,,,,Restyle-Fashion NL,http://www.restyle-fashion.nl
136163,TheBagStore NL,,,,,TheBagStore NL,http://www.thebagstore.nl,Shopping,81577,Netherlands - 79.23,Belgium - 16.25,United States - 2.55,Spain - 1.31,Albania - 0.65,865224,21876,59938
136164,Thermowear NL,,,,,Thermowear NL,http://www.thermokleding.nl,Shopping,34376,Netherlands - 83.89,Belgium - 16.11,,,,2703996,86359,182942
136158,Manandshaving NL,,,,,Manandshaving NL,http://www.manandshaving.nl,Health,45203,Netherlands - 90.28,Belgium - 3.79,United Arab Emirates - 3.09,United Kingdom - 1.60,Germany - 1.24,1220380,31608,25461
136166,Verjager NL,,,,,Verjager NL,http://www.verjager.nl,Pets_and_Animals/Pets,5650,Netherlands - 100.00,,,,,10217387,435471,30657
136167,Yeyo NL,,,,,Yeyo NL,http://www.yeyo.nl
136168,21st Century Insurance US,,,,,21st Century Insurance,http://www.21st.com,Finance/Insurance,524239,United States - 96.93,Canada - 0.69,India - 0.36,United Kingdom - 0.33,Greece - 0.27,166328,32520,397
136169,Air France UK,,,,,Air France UK and Ireland,http://www.airfrance.co.uk,Travel/Airlines_and_Airports,1043869,United Kingdom - 73.37,United States - 5.82,France - 5.61,Ireland - 1.08,Canada - 1.03,88752,5401,261
136165,TopParfumerie NL,,,,,TopParfumerie NL,http://www.topparfumerie.nl,Health/Products_and_Shopping,19981,Netherlands - 84.31,Germany - 8.00,Belgium - 7.69,,,2779931,88783,6726
136162,Sierkussen NL,,,,,Sierkussen NL,http://www.sierkussen.nl,News_and_Media,33441,Netherlands - 82.86,Belgium - 17.14,,,,1133015,31237,42238
136170,Anki US,,,,,Anki,http://www.anki.com,Computer_and_Electronics,951039,United States - 35.65,United Kingdom - 8.00,Brazil - 5.26,Germany - 4.91,Russian Federation - 4.64,118978,57210,4696
136172,Black Label Boutique US,,,,,Black Label Boutique,http://www.blacklabelboutique.com,Shopping/Clothing,985,United States - 57.85,Russian Federation - 42.15,,,,26225369,8045225,117828
136171,argusID DE,,"Mit argus ID sorgenfrei ins Internet. Digitaler Datenklau ist nicht vermeidbar, aber Sie konnen durch vorsichtiges Agieren im Netz es den Datendieben schwer machen und mit argus ID� Identitatsdiebstahl erkennen sowie Datenmissbrauch vorbeugen und materiell absichern.",,,argusID - DE,https://www.argusid.de
136173,BuyAutoParts US,,,,,BuyAutoParts,http://www.buyautoparts.com,Autos_and_Vehicles/Car_Buying,1740999,United States - 62.21,Canada - 6.18,United Kingdom - 2.89,Australia - 2.10,India - 1.56,71630,17527,240
136177,DIRECTV US,,,,,DIRECTV,http://www.directv.com,Arts_and_Entertainment/TV_and_Video,38308042,United States - 55.35,India - 4.56,United Kingdom - 4.29,Canada - 2.31,France - 1.66,3172,754,79
136178,DiscountGlasses US,,,,,DiscountGlasses,http://www.discountglasses.com,Shopping/Clothing,351182,United States - 86.35,Canada - 2.27,United Kingdom - 2.03,Iceland - 1.64,Colombia - 0.95,187499,40803,2533
136176,clubfurniture US,,,,,clubfurniture,http://www.clubfurniture.com,Shopping/Furniture,68377,United States - 93.49,Canada - 2.96,Philippines - 2.72,Malaysia - 0.83,,787308,171920,591
136174,CityPASS US,,,,,CityPASS,http://www.citypass.com,Travel/Tourism,1844731,United States - 61.46,Canada - 7.40,France - 5.55,United Kingdom - 3.28,Brazil - 2.64,67847,18647,641
136180,Escorted Tours US,,,,,Escorted Tours,http://www.escortedtoursny.com
136183,GIV Mobile US,,,,,GIV Mobile US,http://www.givmobile.com,Internet_and_Telecom/Telecommunications,141,United States - 100.00,,,,,23454053,5383547,65698
136182,Fax US,,,,,Fax,http://www.fax.com,Internet_and_Telecom,261491,United States - 94.78,India - 3.98,Colombia - 0.60,Canada - 0.42,Pakistan - 0.08,271414,58725,15074
136175,Clever Training US,,,,,CleverTraining US,http://clevertraining.com,Shopping/Consumer_Electronics,446139,United States - 63.09,United Kingdom - 3.41,Taiwan - 2.17,Poland - 1.78,Canada - 1.75,232991,62975,1605
136187,Lids US,,,,,Hat World / Lids,http://www.lids.com,Shopping/Clothing,6311892,United States - 87.01,Canada - 2.66,Mexico - 1.33,United Kingdom - 0.99,Philippines - 0.58,14168,2645,192
136189,HVACStores US,,,,,HVACStores,http://www.goductless.com,Business_and_Industry,144,United States - 100.00,,,,,30908802,7479583,4661412
136185,Gotham Cigars US,,,,,Gotham Cigars,http://www.gothamcigars.com,Recreation_and_Hobbies/Tobacco,121138,United States - 67.49,Canada - 13.60,Brazil - 5.82,United Kingdom - 2.65,China - 2.38,631306,154542,154
136186,Halloween Express US,,,,,Halloween Express,http://arc.asadart.com
136190,Jennifer Fisher Jewelry US,,,,,Jennifer Fisher Jewelry US,http://www.jenniferfisherjewelry.com,Shopping/Jewelry,64870,United States - 57.59,United Kingdom - 23.15,Canada - 4.63,Slovakia - 2.81,China - 1.72,993420,264637,1890
136191,Joann US,,,,,Joann,http://www.joann.com,Shopping/Home_and_Garden,16020645,United States - 94.61,Canada - 0.89,United Kingdom - 0.36,Brazil - 0.32,Mexico - 0.26,6645,1193,25
136192,Jos. A. Bank US,,,,,Jos. A. Bank US,http://www.josbank.com,Shopping/Clothing,3033650,United States - 95.41,Canada - 0.57,United Kingdom - 0.56,Philippines - 0.18,Viet Nam - 0.16,28843,5188,419
136179,DJO Global US,,,,,DJO Global,http://www.shopcompex.com
136188,HomeAdvisor US,,,,,Home Advisor US,http://www.homeadvisor.com,Home_and_Garden,23329969,United States - 94.99,Canada - 1.66,United Kingdom - 0.52,Australia - 0.37,India - 0.32,3328,597,3
136195,Lifeline Skin Care US,,,,,Lifeline Skincare US,http://www.lifelineskincare.com,Beauty_and_Fitness/Skin_Care,11099,United States - 79.93,France - 7.00,China - 5.88,Singapore - 3.67,Finland - 3.52,2766899,677584,464
136197,Live it SE,,,,,Live it,http://www.liveit.se,Shopping,213698,Sweden - 99.64,India - 0.36,,,,277012,3401,19478
136193,Kanetix Canada US,,,,,Kanetix CA,http://www.kanetix.ca,Finance/Insurance,484934,Canada - 94.11,United States - 2.83,India - 0.91,Turkey - 0.54,Morocco - 0.21,173841,5784,416
136199,Medifast Diet US,,,,,Medifast Diet US,http://www.medifast1.com,Health/Products_and_Shopping,187423,United States - 91.76,Canada - 3.24,Singapore - 1.22,Turkey - 0.86,United Kingdom - 0.61,466382,95754,1174
136194,KelbyOne US,,,,,KelbyOne,http://www.kelbyone.com,Computer_and_Electronics/Software,587434,United States - 64.64,United Kingdom - 4.00,Canada - 2.28,Turkey - 2.26,Poland - 1.57,193429,57754,4549
136200,Mikasa US,,,,,Mikasa,http://www.mikasa.com,Shopping/Home_and_Garden,238824,United States - 78.45,Canada - 5.02,India - 2.31,Mexico - 1.65,Turkey - 1.30,340983,84830,1500
136205,Picmycase US,,,,,LDProducts,http://www.picmycase.com,Computer_and_Electronics/Software,527,Turkey - 48.01,United States - 26.76,India - 19.72,Ukraine - 5.52,,14265064,1100642,119962
136196,Lingo Home Phone US,,,,,Lingo Home Phone,http://www.lingo.com,Internet_and_Telecom/Telecommunications,139688,United States - 86.22,China - 2.89,Switzerland - 2.25,United Kingdom - 2.14,Italy - 1.66,536596,202525,3201
